Latitude UTM (m),Longitude UTM (m)
233828,2784990
233773,2785023
233713,2785075
233689,2785109
233666,2785119
233609,2785131
233534,2785142
233481,2785150
233412,2785189
233348,2785198
233302,2785201
233262,2785217
233236,2785243
233157,2785253
233114,2785275
233106,2785321
233116,2785394
233116,2785443
233141,2785489
233149,2785547
233189,2785575
233222,2785579
233302,2785653
233406,2785720
233492,2785754
233655,2785804
233760,2785887
233847,2785974
233893,2786055
233928,2786184
233971,2786499
234009,2786899
233885,2787190
233748,2787330
233618,2787491
233445,2787681
233083,2788174
233010,2788232
232737,2788432
232524,2788643
232476,2788839
232394,2788888
232211,2788913
231974,2788955
231841,2789002
231704,2789047
231573,2789102
231478,2789102
231351,2789104
231284,2789104
231205,2789140
231087,2789199
231018,2789206
230782,2789205
230667,2789221
230547,2789260
230468,2789289
230391,2789315
230324,2789324
230282,2789345
230245,2789376
230221,2789415
230206,2789431
230164,2789436
230075,2789438
229968,2789462
229787,2789582
229600,2789652
229545,2789662
229488,2789699
229472,2789708
229359,2789730
229299,2789764
229210,2789789
229118,2789822
229049,2789838
228958,2789853
228861,2789888
228796,2789915
228764,2789955
228734,2789977
228649,2789981
228570,2789994
228500,2790032
228425,2790066
228388,2790117
228316,2790182
228250,2790222
228167,2790252
228125,2790297
228066,2790365
228020,2790410
227970,2790420
227860,2790424
227804,2790438
227744,2790465
227667,2790502
227567,2790532
227491,2790540
227445,2790572
227338,2790585
227255,2790599
227176,2790612
227124,2790613
227027,2790597
226979,2790592
226894,2790598
226831,2790604
226764,2790620
226693,2790635
226606,2790671
226537,2790684
226480,2790700
226439,2790736
226343,2790777
226260,2790794
226183,2790791
226121,2790783
226081,2790765
226036,2790770
225963,2790808
225910,2790829
225898,2790834
225832,2790859
225773,2790880
225690,2790897
225613,2790924
225553,2790921
225490,2790927
225453,2790941
225402,2790964
225363,2790988
225339,2791013
225300,2791029
225237,2791021
225213,2791017
225153,2791025
225104,2791048
225020,2791078
224915,2791087
224859,2791090
224791,2791111
224708,2791124
224643,2791151
224592,2791193
224543,2791210
224451,2791249
224362,2791263
224289,2791280
224204,2791317
224163,2791331
224108,2791338
224066,2791341
224019,2791347
223940,2791359
223863,2791378
223792,2791390
223677,2791404
223606,2791405
223517,2791433
223462,2791452
223405,2791475
223360,2791484
223321,2791509
223258,2791528
223206,2791544
223169,2791558
223133,2791559
223035,2791595
222994,2791633
222946,2791684
222897,2791716
222856,2791749
222791,2791759
222721,2791759
222658,2791760
222609,2791759
222545,2791751
222482,2791746
222420,2791763
222356,2791801
222283,2791809
222244,2791849
222195,2791883
222174,2791896
222123,2791923
222073,2791944
222011,2791967
221965,2791968
221919,2791969
221878,2791970
221828,2791964
221765,2791974
221726,2791984
221672,2791974
221613,2791990
221546,2792029
221531,2792066
221514,2792082
221457,2792100
221425,2792108
221382,2792141
221327,2792164
221274,2792206
221236,2792251
221219,2792288
221176,2792320
221115,2792373
221055,2792431
220987,2792472
220905,2792530
220864,2792587
220829,2792621
220791,2792665
220738,2792705
220697,2792745
220656,2792748
220614,2792754
220564,2792746
220496,2792765
220467,2792809
220458,2792879
220447,2792931
220419,2792986
220380,2793029
220345,2793053
220290,2793081
220231,2793101
220182,2793120
220150,2793123
220073,2793120
220004,2793126
219946,2793129
219912,2793110
219839,2793120
219806,2793123
219780,2793146
219722,2793212
219662,2793253
219575,2793280
219495,2793315
219404,2793341
219361,2793376
219307,2793428
219276,2793467
219249,2793501
219190,2793532
219113,2793556
219060,2793576
219017,2793610
218984,2793630
218937,2793649
218895,2793681
218846,2793668
218729,2793684
218659,2793710
218592,2793739
218515,2793765
218451,2793783
218362,2793797
218298,2793833
218250,2793848
218197,2793849
218132,2793854
218061,2793844
218023,2793827
217977,2793837
217935,2793896
217876,2793930
217821,2793945
217769,2793951
217617,2793963
217537,2793973
217450,2794002
217401,2794055
217345,2794144
217324,2794205
217321,2794282
217280,2794380
217259,2794443
217260,2794493
217256,2794545
217268,2794642
217217,2794716
217168,2794770
217107,2794826
217040,2794866
216896,2794915
216806,2794917
216679,2794906
216633,2794899
216573,2794878
216523,2794874
216470,2794875
216405,2794868
216338,2794902
216269,2794948
216220,2794957
216185,2794958
216085,2794959
216052,2794912
216012,2794857
215941,2794771
215911,2794678
215845,2794619
215790,2794526
215716,2794415
215713,2794316
215718,2794190
215719,2794126
215729,2794002
215730,2793920
215669,2793641
215662,2793550
215591,2793387
215530,2793314
215455,2793216
215369,2793174
215306,2793128
215288,2793129
215245,2793101
215202,2793077
215158,2793073
215116,2793069
215080,2793070
215037,2793099
214988,2793123
214935,2793138
214882,2793140
214820,2793160
214748,2793188
214693,2793244
214642,2793300
214580,2793332
214507,2793372
214457,2793411
214384,2793439
214322,2793462
214212,2793498
214168,2793550
214144,2793587
214112,2793634
214085,2793693
214014,2793722
213979,2793741
213920,2793756
213832,2793797
213741,2793846
213681,2793868
213627,2793870
213551,2793914
213505,2793924
213467,2793916
213437,2793912
213396,2793919
213352,2793899
213304,2793900
213265,2793904
213220,2793930
213133,2793945
213061,2793963
212992,2793997
212960,2794061
212909,2794143
212874,2794181
212821,2794220
212770,2794274
212723,2794323
212677,2794331
212617,2794348
212567,2794361
212474,2794368
212411,2794381
212356,2794400
212311,2794416
212239,2794436
212195,2794442
212165,2794441
212102,2794444
212066,2794468
212015,2794479
211958,2794475
211908,2794468
211885,2794462
211853,2794483
211825,2794519
211780,2794550
211725,2794589
211702,2794650
211694,2794688
211677,2794731
211629,2794805
211594,2794854
211549,2794900
211485,2794943
211417,2795002
211378,2795058
211313,2795120
211252,2795163
211218,2795202
211166,2795249
211122,2795270
211065,2795286
211029,2795300
210985,2795343
210940,2795395
210920,2795427
210882,2795469
210851,2795493
210819,2795517
210785,2795549
210777,2795627
210772,2795677
210759,2795732
210747,2795777
210722,2795829
210699,2795868
210684,2795889
210662,2795916
210622,2795932
210577,2795941
210529,2795947
210455,2795962
210424,2795966
210402,2795956
210383,2795949
210347,2795958
210321,2795980
210254,2796008
210198,2796056
210157,2796118
210064,2796150
210026,2796167
209970,2796190
209941,2796238
209909,2796292
209860,2796371
209835,2796476
209833,2796552
209834,2796594
209827,2796667
209821,2796695
209807,2796735
209772,2796771
209723,2796805
209678,2796842
209659,2796878
209655,2796886
209651,2796902
209649,2796920
209652,2796946
209654,2796962
209658,2796981
209660,2796999
209660,2797018
209661,2797044
209657,2797083
209657,2797114
209656,2797147
209654,2797184
209652,2797213
209650,2797248
209651,2797283
209657,2797311
209676,2797343
209700,2797368
209724,2797397
209751,2797418
209767,2797440
209775,2797463
209779,2797487
209781,2797515
209784,2797548
209792,2797578
209796,2797609
209796,2797638
209797,2797670
209801,2797713
209809,2797745
209828,2797767
209847,2797792
209864,2797827
209883,2797854
209901,2797870
209928,2797878
209965,2797889
209991,2797891
210025,2797884
210059,2797881
210085,2797880
210110,2797893
210128,2797912
210139,2797940
210154,2797965
210166,2797984
210171,2798007
210165,2798030
210156,2798059
210145,2798081
210133,2798104
210122,2798122
210107,2798143
210089,2798169
210081,2798200
210080,2798233
210086,2798264
210097,2798296
210108,2798320
210111,2798342
210110,2798369
210102,2798391
210092,2798417
210079,2798444
210066,2798464
210049,2798486
210036,2798508
210028,2798528
210022,2798550
210030,2798568
210046,2798583
210068,2798594
210093,2798603
210119,2798609
210143,2798610
210168,2798614
210196,2798624
210228,2798635
210251,2798644
210276,2798653
210287,2798668
210289,2798685
210293,2798714
210302,2798745
210309,2798768
210323,2798794
210344,2798811
210375,2798820
210403,2798833
210432,2798841
210460,2798840
210486,2798847
210508,2798862
210522,2798882
210536,2798908
210545,2798934
210560,2798959
210573,2798970
210583,2798984
210590,2799002
210598,2799019
210610,2799031
210630,2799043
210657,2799053
210687,2799063
210712,2799077
210729,2799092
210742,2799112
210755,2799123
210767,2799138
210777,2799153
210783,2799168
210788,2799183
210796,2799200
210802,2799215
210805,2799225
210810,2799239
210814,2799254
210814,2799268
210815,2799278
210819,2799292
210823,2799305
210828,2799318
210832,2799327
210838,2799335
210851,2799350
210858,2799361
210854,2799373
210847,2799381
210837,2799390
210822,2799398
210802,2799412
210782,2799426
210751,2799447
210720,2799473
210697,2799491
210671,2799509
210645,2799530
210628,2799552
210614,2799575
210600,2799604
210592,2799646
210584,2799678
210573,2799716
210563,2799743
210551,2799778
210544,2799810
210535,2799845
210532,2799871
210533,2799903
210533,2799929
210536,2799962
210537,2799992
210535,2800024
210531,2800056
210530,2800080
210530,2800109
210527,2800131
210517,2800157
210506,2800182
210498,2800200
210492,2800218
210485,2800242
210482,2800266
210487,2800290
210486,2800308
210476,2800325
210465,2800335
210449,2800347
210432,2800363
210420,2800382
210412,2800396
210399,2800405
210378,2800414
210363,2800423
210350,2800435
210340,2800453
210330,2800473
210317,2800485
210302,2800495
210281,2800507
210259,2800521
210242,2800533
210225,2800554
210209,2800572
210192,2800601
210176,2800627
210146,2800668
210125,2800701
210110,2800727
210096,2800751
210070,2800773
210049,2800786
210024,2800801
210002,2800816
209973,2800828
209945,2800840
209921,2800856
209897,2800875
209878,2800899
209854,2800920
209831,2800941
209805,2800959
209777,2800982
209751,2801004
209723,2801018
209694,2801039
209655,2801063
209632,2801072
209601,2801087
209583,2801103
209564,2801118
209538,2801136
209513,2801150
209483,2801170
209453,2801193
209430,2801215
209410,2801236
209381,2801260
209363,2801274
209342,2801293
209316,2801307
209294,2801321
209274,2801334
209253,2801340
209229,2801342
209205,2801350
209187,2801365
209176,2801382
209159,2801409
209150,2801426
209136,2801443
209117,2801450
209091,2801454
209065,2801460
209031,2801466
208997,2801480
208975,2801497
208961,2801519
208961,2801539
208971,2801555
208974,2801572
208970,2801590
208955,2801611
208937,2801623
208920,2801634
208913,2801650
208906,2801679
208896,2801703
208867,2801742
208843,2801769
208825,2801786
208788,2801813
208763,2801826
208740,2801846
208715,2801877
208691,2801905
208662,2801927
208621,2801947
208580,2801968
208555,2801981
208532,2801999
208512,2802015
208491,2802037
208472,2802066
208467,2802092
208466,2802123
208470,2802156
208469,2802190
208462,2802222
208452,2802259
208441,2802292
208437,2802322
208444,2802344
208458,2802368
208487,2802389
208518,2802400
208550,2802410
208583,2802428
208611,2802448
208642,2802471
208667,2802495
208694,2802520
208716,2802545
208732,2802576
208738,2802607
208747,2802635
208763,2802661
208788,2802686
208806,2802709
208822,2802732
208844,2802748
208870,2802762
208904,2802771
208932,2802784
208959,2802798
208978,2802819
208982,2802841
208980,2802868
208973,2802890
208971,2802922
208976,2802945
208994,2802970
209019,2802987
209054,2803010
209078,2803026
209105,2803043
209126,2803060
209158,2803085
209179,2803102
209210,2803125
209238,2803141
209265,2803154
209291,2803163
209320,2803171
209357,2803179
209387,2803183
209417,2803187
209441,2803198
209457,2803216
209465,2803243
209461,2803275
209452,2803313
209443,2803344
209437,2803371
209432,2803394
209430,2803428
209434,2803458
209446,2803485
209461,2803507
209475,2803526
209489,2803547
209502,2803569
209513,2803589
209526,2803612
209537,2803623
209558,2803632
209574,2803643
209592,2803652
209606,2803662
209617,2803679
209626,2803708
209629,2803734
209627,2803757
209619,2803789
209616,2803803
209608,2803816
209598,2803825
209584,2803832
209570,2803837
209553,2803844
209536,2803853
209518,2803859
209504,2803862
209490,2803864
209479,2803867
209466,2803870
209454,2803874
209447,2803883
209443,2803896
209438,2803908
209429,2803924
209421,2803942
209413,2803959
209399,2803990
209383,2804011
209368,2804034
